player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
5967,Anthony,Seric,Anthony Seric,2013,4750,anthony-seric,Australia,Sydney,Croatia,1979-01-15 00:00:00,Left-Back,Defender,left,183,,,https://img.a.transfermarkt.technology/portrait/header/s_5967_1506_2010_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/anthony-seric/profil/spieler/5967,PO1,SC Olhanense,200000,2300000
5970,Dario,Dainelli,Dario Dainelli,2017,862,dario-dainelli,Italy,Pontedera,Italy,1979-06-09 00:00:00,Centre-Back,Defender,right,191,,Sergio Berti,https://img.a.transfermarkt.technology/portrait/header/5970-1538487199.jpg?lm=1,,,,https://www.transfermarkt.co.uk/dario-dainelli/profil/spieler/5970,IT1,Chievo Verona,150000,7000000
5974,,Matuzalém,Matuzalém,2015,276,matuzalem,Brazil,Natal,Brazil,1980-06-10 00:00:00,Defensive Midfield,Midfield,left,178,,,https://img.a.transfermarkt.technology/portrait/header/5974-1417078210.jpg?lm=1,,,,https://www.transfermarkt.co.uk/matuzalem/profil/spieler/5974,IT1,Verona Hellas Football Club,25000,16000000
5976,Roberto,Guana,Roberto Guana,2014,862,roberto-guana,Italy,Brescia,Italy,1981-01-21 00:00:00,Central Midfield,Midfield,right,178,,,https://img.a.transfermarkt.technology/portrait/header/s_5976_862_2013_09_25_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/roberto-guana/profil/spieler/5976,IT1,Chievo Verona,300000,4200000
5980,Luca,Toni,Luca Toni,2015,276,luca-toni,Italy,Pavullo nel Frignano,Italy,1977-05-26 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/5980-1449061674.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luca-toni/profil/spieler/5980,IT1,Verona Hellas Football Club,1000000,28500000
5986,Ferdinando,Coppola,Ferdinando Coppola,2017,276,ferdinando-coppola,Italy,Napoli,Italy,1978-06-10 00:00:00,Goalkeeper,Goalkeeper,right,188,,,https://img.a.transfermarkt.technology/portrait/header/5986-1449060665.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ferdinando-coppola/profil/spieler/5986,IT1,Verona Hellas Football Club,50000,4000000
5993,Cristian,Zaccardo,Cristian Zaccardo,2015,4102,cristian-zaccardo,Italy,Formigine,Italy,1981-12-21 00:00:00,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/5993-1449136938.jpg?lm=1,,,,https://www.transfermarkt.co.uk/cristian-zaccardo/profil/spieler/5993,IT1,AC Carpi,150000,12000000
6004,Alessandro,Frara,Alessandro Frara,2015,8970,alessandro-frara,Italy,Torino,Italy,1982-11-07 00:00:00,Defensive Midfield,Midfield,right,177,,,https://img.a.transfermarkt.technology/portrait/header/6004-1449139090.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alessandro-frara/profil/spieler/6004,IT1,Frosinone Calcio,200000,650000
6012,Stefano,Lucchini,Stefano Lucchini,2014,1429,stefano-lucchini,Italy,Codogno,Italy,1980-10-02 00:00:00,Centre-Back,Defender,right,186,,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/6012-1475746508.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stefano-lucchini/profil/spieler/6012,IT1,Cesena FC,75000,4300000
6020,Francesco,Tavano,Francesco Tavano,2014,749,francesco-tavano,Italy,Caserta,Italy,1979-03-02 00:00:00,Centre-Forward,Attack,right,173,,Gea World,https://img.a.transfermarkt.technology/portrait/header/6020-1609094411.jpg?lm=1,,,,https://www.transfermarkt.co.uk/francesco-tavano/profil/spieler/6020,IT1,FC Empoli,25000,8500000
6026,Tommaso,Rocchi,Tommaso Rocchi,2012,398,tommaso-rocchi,Italy,Venezia,Italy,1977-09-19 00:00:00,Centre-Forward,Attack,right,177,,Oscar Damiani,https://img.a.transfermarkt.technology/portrait/header/s_6026_3037_2014_03_25_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tommaso-rocchi/profil/spieler/6026,IT1,Società Sportiva Lazio S.p.A.,50000,10500000
6031,Antonio,Di Natale,Antonio Di Natale,2015,410,antonio-di-natale,Italy,Napoli,Italy,1977-10-13 00:00:00,Centre-Forward,Attack,right,170,,,https://img.a.transfermarkt.technology/portrait/header/6031-1455531708.jpg?lm=1,,,,https://www.transfermarkt.co.uk/antonio-di-natale/profil/spieler/6031,IT1,Udinese Calcio,1000000,15000000
6033,Francesco,Lodi,Francesco Lodi,2016,410,francesco-lodi,Italy,Napoli,Italy,1984-03-23 00:00:00,Defensive Midfield,Midfield,left,183,2023-06-30 00:00:00,Andrea Cattoli,https://img.a.transfermarkt.technology/portrait/header/6033-1449132604.jpg?lm=1,,,,https://www.transfermarkt.co.uk/francesco-lodi/profil/spieler/6033,IT1,Udinese Calcio,25000,7000000
6043,Stefano,Mauri,Stefano Mauri,2015,398,stefano-mauri,Italy,Monza,Italy,1980-01-08 00:00:00,Attacking Midfield,Midfield,left,184,,,https://img.a.transfermarkt.technology/portrait/header/6043-1455552897.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stefano-mauri/profil/spieler/6043,IT1,Società Sportiva Lazio S.p.A.,50000,8500000
6046,Giuseppe,Sculli,Giuseppe Sculli,2013,252,giuseppe-sculli,Italy,Locri,Italy,1981-03-23 00:00:00,Left Winger,Attack,right,178,,Gea World,https://img.a.transfermarkt.technology/portrait/header/s_6046_252_2014_02_05_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/giuseppe-sculli/profil/spieler/6046,IT1,Genoa Cricket and Football Club,100000,5000000
6053,Diomansy,Kamara,Diomansy Kamara,2013,825,diomansy-kamara,France,Paris,Senegal,1980-11-08 00:00:00,Right Winger,Attack,both,184,,,https://img.a.transfermarkt.technology/portrait/header/s_6053_825_2013_09_06_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/diomansy-kamara/profil/spieler/6053,TR1,Eskisehirspor,250000,9000000
6058,Luca,Castellazzi,Luca Castellazzi,2015,416,luca-castellazzi,Italy,Gorgonzola,Italy,1975-07-19 00:00:00,Goalkeeper,Goalkeeper,left,192,,,https://img.a.transfermarkt.technology/portrait/header/6058-1455550802.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luca-castellazzi/profil/spieler/6058,IT1,Torino Calcio,100000,3700000
6065,Martin,Jiranek,Martin Jiranek,2013,3691,martin-jiranek,CSSR,Praha,Czech Republic,1979-05-25 00:00:00,Centre-Back,Defender,right,190,,,https://img.a.transfermarkt.technology/portrait/header/6065-1636111847.png?lm=1,,,,https://www.transfermarkt.co.uk/martin-jiranek/profil/spieler/6065,RU1,Tom Tomsk,25000,5200000
6073,Ricardo,Verón,Ricardo Verón,2013,653,ricardo-veron,Argentina,Santa Fé,Argentina,1981-01-22 00:00:00,Central Midfield,Midfield,left,173,,,https://img.a.transfermarkt.technology/portrait/header/6073-1473668310.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ricardo-veron/profil/spieler/6073,GR1,Omilos Filathlon Irakliou FC,300000,2500000
6075,Erjon,Bogdani,Erjon Bogdani,2012,1387,erjon-bogdani,Albania,Tiranë,Albania,1977-04-14 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/6075-1481706845.jpg?lm=1,,,,https://www.transfermarkt.co.uk/erjon-bogdani/profil/spieler/6075,IT1,Siena FC,200000,6500000
6076,David,Di Michele,David Di Michele,2012,862,david-di-michele,Italy,Guidonia Montecelio,Italy,1976-01-06 00:00:00,Centre-Forward,Attack,both,170,,Danilo Caravello,https://img.a.transfermarkt.technology/portrait/header/6076-1442486193.jpg?lm=1,,,,https://www.transfermarkt.co.uk/david-di-michele/profil/spieler/6076,IT1,Chievo Verona,25000,7500000
6087,Christian,Obodo,Christian Obodo,2014,128,christian-obodo,Nigeria,Warri,Nigeria,1984-05-11 00:00:00,Central Midfield,Midfield,right,180,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/christian-obodo/profil/spieler/6087,GR1,AO Xanthi,350000,6750000
6090,Manuele,Blasi,Manuele Blasi,2012,2921,manuele-blasi,Italy,Civitavecchia,Italy,1980-08-17 00:00:00,Central Midfield,Midfield,right,178,,,https://img.a.transfermarkt.technology/portrait/header/6090-1641402697.jpg?lm=1,,,,https://www.transfermarkt.co.uk/manuele-blasi/profil/spieler/6090,IT1,Delfino Pescara 1936,75000,10000000
6097,Fabrizio,Miccoli,Fabrizio Miccoli,2012,458,fabrizio-miccoli,Italy,Nardò,Italy,1979-06-27 00:00:00,Centre-Forward,Attack,right,168,,ALESSIO SUNDAS,https://img.a.transfermarkt.technology/portrait/header/s_6097_1005_2013_08_13_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fabrizio-miccoli/profil/spieler/6097,IT1,Palermo FC,75000,15000000
6106,Georgios,Karagounis,Georgios Karagounis,2013,931,georgios-karagounis,Greece,Pyrgos,Greece,1977-03-06 00:00:00,Central Midfield,Midfield,right,176,,,https://img.a.transfermarkt.technology/portrait/header/s_6106_931_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/georgios-karagounis/profil/spieler/6106,GB1,Fulham Football Club,1000000,8000000
6107,Abdoulaye,Faye,Abdoulaye Faye,2013,3008,abdoulaye-faye,Senegal,Rufisque,Senegal,1978-02-26 00:00:00,Centre-Back,Defender,left,187,,Alister Veerasamy,https://img.a.transfermarkt.technology/portrait/header/s_6107_3008_2013_10_18_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/abdoulaye-faye/profil/spieler/6107,GB1,Hull City,250000,4000000
6118,Mamadou,Niang,Mamadou Niang,2012,114,mamadou-niang,Senegal,Matam,Senegal,1979-10-13 00:00:00,Centre-Forward,Attack,right,178,,,https://img.a.transfermarkt.technology/portrait/header/6118-1671033348.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mamadou-niang/profil/spieler/6118,TR1,Beşiktaş Jimnastik Kulübü,250000,15000000
6119,Mohamed,Sissoko,Mohamed Sissoko,2014,3368,mohamed-sissoko,France,Mont-Saint-Aignan,Mali,1985-01-22 00:00:00,Defensive Midfield,Midfield,right,191,,,https://img.a.transfermarkt.technology/portrait/header/6119-1487346533.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mohamed-sissoko/profil/spieler/6119,ES1,Levante Unión Deportiva S.A.D.,300000,16000000
6131,Tobias,Rathgeb,Tobias Rathgeb,2013,79,tobias-rathgeb,Germany,Ostfildern-Ruit,Germany,1982-05-03 00:00:00,Defensive Midfield,Midfield,left,172,,,https://img.a.transfermarkt.technology/portrait/header/6131-1438095188.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tobias-rathgeb/profil/spieler/6131,L1,Verein für Bewegungsspiele Stuttgart 1893,100000,1800000
6150,Fabricio,Coloccini,Fabricio Coloccini,2015,762,fabricio-coloccini,Argentina,Córdoba,Argentina,1982-01-22 00:00:00,Centre-Back,Defender,right,184,,Marcelo Lombilla,https://img.a.transfermarkt.technology/portrait/header/6150-1637344797.JPG?lm=1,,,,https://www.transfermarkt.co.uk/fabricio-coloccini/profil/spieler/6150,GB1,Newcastle United Football Club,75000,10000000
6157,Gaetano,D'Agostino,Gaetano D'Agostino,2012,2921,gaetano-dagostino,Italy,Palermo,Italy,1982-06-03 00:00:00,Central Midfield,Midfield,left,180,,,https://img.a.transfermarkt.technology/portrait/header/s_6157_1387_2014_01_28_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gaetano-dagostino/profil/spieler/6157,IT1,Delfino Pescara 1936,75000,14000000
6160,Mauricio,Pinilla,Mauricio Pinilla,2016,800,mauricio-pinilla,Chile,Santiago de Chile,Chile,1984-02-04 00:00:00,Centre-Forward,Attack,right,187,,UNOSPORTS ,https://img.a.transfermarkt.technology/portrait/header/6160-1455533683.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mauricio-pinilla/profil/spieler/6160,IT1,Atalanta Bergamasca Calcio S.p.a.,300000,5500000
6176,Isaac,Okoronkwo,Isaac Okoronkwo,2012,1083,isaac-okoronkwo,Nigeria,Nbene,Nigeria,1978-05-01 00:00:00,Centre-Back,Defender,right,183,,,https://img.a.transfermarkt.technology/portrait/header/6176-1635959512.png?lm=1,,,,https://www.transfermarkt.co.uk/isaac-okoronkwo/profil/spieler/6176,RU1,FK Rostov,50000,1750000
6233,,Luciano,Luciano,2012,862,luciano,Brazil,Rio de Janeiro,Brazil,1975-12-03 00:00:00,Right Midfield,Midfield,right,180,,,https://img.a.transfermarkt.technology/portrait/header/s_6233_862_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luciano/profil/spieler/6233,IT1,Chievo Verona,200000,7000000
6234,,Amauri,Amauri,2015,416,amauri,Brazil,Carapicuíba,Italy,1980-06-03 00:00:00,Centre-Forward,Attack,right,188,,,https://img.a.transfermarkt.technology/portrait/header/6234-1495724417.jpg?lm=1,,,,https://www.transfermarkt.co.uk/amauri/profil/spieler/6234,IT1,Torino Calcio,100000,20000000
6237,Stefan,Kießling,Stefan Kießling,2017,15,stefan-kiessling,Germany,Lichtenfels,Germany,1984-01-25 00:00:00,Centre-Forward,Attack,right,191,,Soccer-Concept AG,https://img.a.transfermarkt.technology/portrait/header/6237-1473754963.JPG?lm=1,,,,https://www.transfermarkt.co.uk/stefan-kiessling/profil/spieler/6237,L1,Bayer 04 Leverkusen Fußball,1000000,15000000
6251,,Dennis Souza,Dennis Souza,2013,441,dennis-souza,Brazil,São Paulo,Brazil,1980-01-09 00:00:00,Centre-Back,Defender,left,191,,,https://img.a.transfermarkt.technology/portrait/header/6251-1438180818.JPG?lm=1,,,,https://www.transfermarkt.co.uk/dennis-souza/profil/spieler/6251,GR1,Apollon Smyrnis,75000,750000
6267,Fabrice,Pancrate,Fabrice Pancrate,2013,995,fabrice-pancrate,France,Paris,France,1980-05-02 00:00:00,Right Winger,Attack,right,187,,,https://img.a.transfermarkt.technology/portrait/header/s_6267_995_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fabrice-pancrate/profil/spieler/6267,FR1,Football Club de Nantes,200000,4000000
6270,Yohann,Pelé,Yohann Pelé,2020,244,yohann-pele,France,Brou-sur-Chantereine,France,1982-11-04 00:00:00,Goalkeeper,Goalkeeper,right,196,,F12,https://img.a.transfermarkt.technology/portrait/header/6270-1604255690.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yohann-pele/profil/spieler/6270,FR1,Olympique de Marseille,250000,5000000
6274,Grégory,Cerdan,Grégory Cerdan,2013,855,gregory-cerdan,France,Saint-Denis,France,1982-07-28 00:00:00,Centre-Back,Defender,right,190,,,https://img.a.transfermarkt.technology/portrait/header/s_6274_855_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gregory-cerdan/profil/spieler/6274,FR1,EA Guingamp,500000,2500000
6278,Yoann,Poulard,Yoann Poulard,2012,1147,yoann-poulard,France,Saint-Nazaire,France,1976-07-01 00:00:00,Centre-Back,Defender,right,190,,,https://img.a.transfermarkt.technology/portrait/header/s_6278_1147_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yoann-poulard/profil/spieler/6278,FR1,AC Ajaccio,400000,1800000
6287,Marco,Caligiuri,Marco Caligiuri,2013,23,marco-caligiuri,Germany,Villingen-Schwenningen,Germany,1984-04-14 00:00:00,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/6287-1531468433.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marco-caligiuri/profil/spieler/6287,L1,Eintracht Braunschweig,250000,2500000
6288,Mario,Gómez,Mario Gómez,2018,79,mario-gomez,Germany,Riedlingen,Germany,1985-07-10 00:00:00,Centre-Forward,Attack,right,189,,fair-sport GmbH,https://img.a.transfermarkt.technology/portrait/header/6288-1683668325.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mario-gomez/profil/spieler/6288,L1,Verein für Bewegungsspiele Stuttgart 1893,800000,42000000
6301,Andreas,Lasnik,Andreas Lasnik,2013,169,andreas-lasnik,Austria,Voitsberg,Austria,1983-11-09 00:00:00,Attacking Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/6301-1439891987.jpg?lm=1,,,,https://www.transfermarkt.co.uk/andreas-lasnik/profil/spieler/6301,GR1,Panionios Athens,275000,1150000
6320,Danko,Lazovic,Danko Lazovic,2012,1083,danko-lazovic,Jugoslawien (SFR),Kragujevac,Serbia,1983-05-17 00:00:00,Second Striker,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/6320-1507060930.jpg?lm=1,,,,https://www.transfermarkt.co.uk/danko-lazovic/profil/spieler/6320,RU1,FK Rostov,500000,9000000
6322,Patrick,Helmes,Patrick Helmes,2014,3,patrick-helmes,Germany,Köln,Germany,,Centre-Forward,Attack,both,182,,,https://img.a.transfermarkt.technology/portrait/header/6322-1406671929.jpg?lm=1,,,,https://www.transfermarkt.co.uk/patrick-helmes/profil/spieler/6322,L1,1. Fußball-Club Köln,1000000,10000000
6400,Donny,de Groot,Donny de Groot,2012,403,donny-de-groot,Netherlands,Gouda,Netherlands,1979-08-16 00:00:00,Centre-Forward,Attack,right,185,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/donny-de-groot/profil/spieler/6400,NL1,Willem II Tilburg,125000,1200000
6403,Bas,Sibum,Bas Sibum,2015,1304,bas-sibum,Netherlands,Nieuw-Amsterdam,Netherlands,1982-12-26 00:00:00,Central Midfield,Midfield,both,183,,,https://img.a.transfermarkt.technology/portrait/header/6403-1418933911.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bas-sibum/profil/spieler/6403,NL1,Heracles Almelo,200000,1250000
6404,Dorus,de Vries,Dorus de Vries,2018,371,dorus-de-vries,Netherlands,Beverwijk,Netherlands,1980-12-29 00:00:00,Goalkeeper,Goalkeeper,right,191,,Soccer Vision ,https://img.a.transfermarkt.technology/portrait/header/s_6404_703_2013_09_26_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/dorus-de-vries/profil/spieler/6404,SC1,The Celtic Football Club,350000,750000
6427,Marco,Donadel,Marco Donadel,2013,276,marco-donadel,Italy,Conegliano,Italy,1983-04-21 00:00:00,Defensive Midfield,Midfield,right,179,,,https://img.a.transfermarkt.technology/portrait/header/6427-1520973735.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marco-donadel/profil/spieler/6427,IT1,Verona Hellas Football Club,200000,9000000
6438,Cristian,Ledesma,Cristian Ledesma,2016,265,cristian-ledesma,Argentina,Buenos Aires,Italy,1982-09-24 00:00:00,Defensive Midfield,Midfield,right,181,,LUCA DE SIMONE,https://img.a.transfermarkt.technology/portrait/header/6438-1541921551.png?lm=1,,,,https://www.transfermarkt.co.uk/cristian-ledesma/profil/spieler/6438,GR1,Panathinaikos Athlitikos Omilos,175000,12000000
6442,Antonio,Rosati,Antonio Rosati,2021,430,antonio-rosati,Italy,Tivoli,Italy,1983-06-26 00:00:00,Goalkeeper,Goalkeeper,right,195,,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/6442-1464097998.jpg?lm=1,,,,https://www.transfermarkt.co.uk/antonio-rosati/profil/spieler/6442,IT1,Associazione Calcio Fiorentina,100000,2800000
6448,Mirko,Vucinic,Mirko Vucinic,2013,506,mirko-vucinic,Jugoslawien (SFR),Nikšić,Montenegro,1983-10-01 00:00:00,Centre-Forward,Attack,right,186,,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/6448-1458740095.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mirko-vucinic/profil/spieler/6448,IT1,Juventus Football Club,5000000,25000000
6457,Axel,Bellinghausen,Axel Bellinghausen,2012,38,axel-bellinghausen,Germany,Siegburg,Germany,1983-05-17 00:00:00,Left Midfield,Midfield,left,182,,Robert Schneider,https://img.a.transfermarkt.technology/portrait/header/6457-1499432216.jpg?lm=1,,,,https://www.transfermarkt.co.uk/axel-bellinghausen/profil/spieler/6457,L1,Fortuna Düsseldorf,100000,2000000
6585,Kalu,Uche,Kalu Uche,2014,3368,kalu-uche,Nigeria,Aba,Nigeria,1982-11-15 00:00:00,Centre-Forward,Attack,right,180,,Promoesport,https://img.a.transfermarkt.technology/portrait/header/s_6585_714_2010_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kalu-uche/profil/spieler/6585,ES1,Levante Unión Deportiva S.A.D.,25000,5000000
6590,Andreas,Isaksson,Andreas Isaksson,2015,10484,andreas-isaksson,Sweden,Smygehamn,Sweden,1981-10-03 00:00:00,Goalkeeper,Goalkeeper,right,200,,Roger Ljung,https://img.a.transfermarkt.technology/portrait/header/6590-1464870261.jpg?lm=1,,,,https://www.transfermarkt.co.uk/andreas-isaksson/profil/spieler/6590,TR1,Kasımpaşa A.Ş.,350000,6000000
6636,Christian,Fuchs,Christian Fuchs,2020,1003,christian-fuchs,Austria,Neunkirchen,Austria,1986-04-07 00:00:00,Left-Back,Defender,left,187,,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/6636-1646522420.jpg?lm=1,,,,https://www.transfermarkt.co.uk/christian-fuchs/profil/spieler/6636,GB1,Leicester City,400000,7500000
6645,Tranquillo,Barnetta,Tranquillo Barnetta,2014,33,tranquillo-barnetta,Switzerland,St. Gallen,Switzerland,1985-05-22 00:00:00,Attacking Midfield,Midfield,,,,IFM,https://img.a.transfermarkt.technology/portrait/header/6645-1464165604.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tranquillo-barnetta/profil/spieler/6645,L1,FC Schalke 04,400000,10000000
6666,Mijat,Maric,Mijat Maric,2018,498,mijat-maric,Switzerland,Minusio,Switzerland,1984-04-30 00:00:00,Centre-Back,Defender,right,188,,,https://img.a.transfermarkt.technology/portrait/header/6666-1487771520.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mijat-maric/profil/spieler/6666,BE1,KSC Lokeren (- 2020),100000,1500000
6710,Per,Mertesacker,Per Mertesacker,2017,11,per-mertesacker,Germany,Hannover,Germany,1984-09-29 00:00:00,Centre-Back,Defender,right,200,,ROOF,https://img.a.transfermarkt.technology/portrait/header/6710-1518796036.jpg?lm=1,,,,https://www.transfermarkt.co.uk/per-mertesacker/profil/spieler/6710,GB1,Arsenal Football Club,1000000,20000000
